Financial_Year,Municipality,Province,Item_Label,Item_Category,Value_ZAR,Municipality_Type
2019,City of Tshwane,Gauteng,Depreciation and Asset Impairment,Expenditure - Operating,14169643401,Metro
2019,City of Tshwane,Gauteng,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2019,City of Tshwane,Gauteng,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2019,City of Tshwane,Gauteng,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2019,City of Tshwane,Gauteng,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,0,Metro
2019,City of Tshwane,Gauteng,Dividends Received,Revenue - Financial,0,Metro
2019,City of Tshwane,Gauteng,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2019,City of Tshwane,Gauteng,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,0,Metro
2019,City of Tshwane,Gauteng,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,67180986529,Metro
2019,City of Tshwane,Gauteng,Fines,Revenue - Other,2441025739,Metro
2019,City of Tshwane,Gauteng,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,59938326,Metro
2019,City of Tshwane,Gauteng,Grants and Subsidies,Expenditure - Transfers,457304861,Metro
2019,City of Tshwane,Gauteng,Housing Development Fund,Reserve - Fund,0,Metro
2019,City of Tshwane,Gauteng,Interest - Internal Borrowings,Expenditure - Finance Charges,0,Metro
2019,City of Tshwane,Gauteng,Interest Earned - External Investments,Revenue - Financial,1780170275,Metro
2019,City of Tshwane,Gauteng,Interest Earned - Outstanding Debtors,Revenue - Financial,5175183248,Metro
2019,City of Tshwane,Gauteng,Interest Expense - External Borrowings,Expenditure - Finance Charges,10451584307,Metro
2019,City of Tshwane,Gauteng,Interest Received - Internal Loans,Revenue - Financial,0,Metro
2019,City of Tshwane,Gauteng,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,1785278565,Metro
2019,City of Tshwane,Gauteng,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,1785278559,Metro
2019,City of Tshwane,Gauteng,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2019,City of Tshwane,Gauteng,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2019,City of Tshwane,Gauteng,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2019,City of Tshwane,Gauteng,Less Employee Costs Capitalised,Expenditure - Employee Costs,0,Metro
2019,City of Tshwane,Gauteng,Less Revenue Foregone,Revenue - Other,0,Metro
2019,City of Tshwane,Gauteng,Licenses and Permits,Revenue - Other,381688469,Metro
2019,City of Tshwane,Gauteng,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,133990034,Metro
2019,City of Tshwane,Gauteng,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2019,City of Tshwane,Gauteng,OPERATING REVENUE,Summary - Revenue,0,Metro
2019,City of Tshwane,Gauteng,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,18517674205,Metro
2019,City of Tshwane,Gauteng,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,18525299328,Metro
2019,City of Tshwane,Gauteng,Other,Expenditure - Operating,0,Metro
2019,City of Tshwane,Gauteng,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2019,City of Tshwane,Gauteng,Other Expenditure,Expenditure - Operating,20692572816,Metro
2019,City of Tshwane,Gauteng,Other Materials,Expenditure - Operating,4780423001,Metro
2019,City of Tshwane,Gauteng,Other Revenue,Revenue - Other,10933598482,Metro
2019,City of Tshwane,Gauteng,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2019,City of Tshwane,Gauteng,Property Rates,Revenue - Property Rates,50605849969,Metro
2019,City of Tshwane,Gauteng,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,0,Metro
2019,City of Tshwane,Gauteng,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2019,City of Tshwane,Gauteng,Remuneration Of Councillors,Expenditure - Employee Costs,935625815,Metro
2019,City of Tshwane,Gauteng,Rent Of Facilities And Equipment,Revenue - Other,1150093771,Metro
2019,City of Tshwane,Gauteng,Revaluation Reserve,Reserve - Asset,0,Metro
2019,City of Tshwane,Gauteng,Self-Insurance Reserve,Reserve - Fund,0,Metro
2019,City of Tshwane,Gauteng,Service Charges,Revenue - Service Charges,133591010063,Metro
2019,City of Tshwane,Gauteng,SURPLUS,Summary - Surplus/Deficit,0,Metro
2019,City of Tshwane,Gauteng,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,18517674205,Metro
2019,City of Tshwane,Gauteng,Taxation,Expenditure - Operating,7625123,Metro
2019,City of Tshwane,Gauteng,Total Direct Operating Expenditure,Summary - Expenditure,234628817575,Metro
2019,City of Tshwane,Gauteng,Total Direct Operating Revenue,Summary - Revenue,253154116909,Metro
2019,City of Tshwane,Gauteng,Total Indirect Operating Expenditure,Summary - Expenditure,1785278565,Metro
2019,City of Tshwane,Gauteng,Total Indirect Operating Revenue,Summary - Revenue,1785278559,Metro
2019,City of Tshwane,Gauteng,Total Operating Expenditure,Summary - Expenditure,236414096140,Metro
2019,City of Tshwane,Gauteng,Total Operating Revenue,Summary - Revenue,254939395468,Metro
2019,City of Tshwane,Gauteng,Total Operating Revenue Generated,Other,253154116909,Metro
2019,City of Tshwane,Gauteng,Transfers Recognised - Capital,Other,14715644410,Metro
2019,City of Tshwane,Gauteng,Transfers Recognised - Operating,Other,32300290585,Metro
2019,eThekwini,KwaZulu-Natal,Agency Services,Expenditure - Operating,77829183,Metro
2019,eThekwini,KwaZulu-Natal,Asset Financing Reserve (Afr),Reserve - Asset,0,Metro
2019,eThekwini,KwaZulu-Natal,Bulk Purchases,Expenditure - Operating,82833773284,Metro
2019,eThekwini,KwaZulu-Natal,Change To Unappropriated Surplus / (Accumulated Deficit),Summary - Surplus/Deficit,22442203142,Metro
2019,eThekwini,KwaZulu-Natal,Collection Costs,Expenditure - Operating,0,Metro
2019,eThekwini,KwaZulu-Natal,Contracted Services,Expenditure - Operating,35534166976,Metro
2019,eThekwini,KwaZulu-Natal,Contributed Assets,Revenue - Other,0,Metro
2019,eThekwini,KwaZulu-Natal,Contributions To/(From) Provisions,Expenditure - Operating,0,Metro
2019,eThekwini,KwaZulu-Natal,Cross Subsidisation,Expenditure - Internal,0,Metro
2019,eThekwini,KwaZulu-Natal,Debt Impairment,Expenditure - Operating,6339124910,Metro
2019,eThekwini,KwaZulu-Natal,Depreciation and Asset Impairment,Expenditure - Operating,17764734773,Metro
2019,eThekwini,KwaZulu-Natal,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2019,eThekwini,KwaZulu-Natal,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2019,eThekwini,KwaZulu-Natal,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2019,eThekwini,KwaZulu-Natal,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,0,Metro
2019,eThekwini,KwaZulu-Natal,Dividends Received,Revenue - Financial,0,Metro
2019,eThekwini,KwaZulu-Natal,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2019,eThekwini,KwaZulu-Natal,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,0,Metro
2019,eThekwini,KwaZulu-Natal,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,76073464027,Metro
2019,eThekwini,KwaZulu-Natal,Fines,Revenue - Other,485971900,Metro
2019,eThekwini,KwaZulu-Natal,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,91163372,Metro
2019,eThekwini,KwaZulu-Natal,Grants and Subsidies,Expenditure - Transfers,3442864805,Metro
2019,eThekwini,KwaZulu-Natal,Housing Development Fund,Reserve - Fund,0,Metro
2019,eThekwini,KwaZulu-Natal,Interest - Internal Borrowings,Expenditure - Finance Charges,0,Metro
2019,eThekwini,KwaZulu-Natal,Interest Earned - External Investments,Revenue - Financial,3623906998,Metro
2019,eThekwini,KwaZulu-Natal,Interest Earned - Outstanding Debtors,Revenue - Financial,2965980742,Metro
2019,eThekwini,KwaZulu-Natal,Interest Expense - External Borrowings,Expenditure - Finance Charges,6062798771,Metro
2019,eThekwini,KwaZulu-Natal,Interest Received - Internal Loans,Revenue - Financial,0,Metro
2019,eThekwini,KwaZulu-Natal,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,13722550204,Metro
2019,eThekwini,KwaZulu-Natal,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,13722550204,Metro
2019,eThekwini,KwaZulu-Natal,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2019,eThekwini,KwaZulu-Natal,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2019,eThekwini,KwaZulu-Natal,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2019,eThekwini,KwaZulu-Natal,Less Employee Costs Capitalised,Expenditure - Employee Costs,-548917761,Metro
2019,eThekwini,KwaZulu-Natal,Less Revenue Foregone,Revenue - Other,488441752,Metro
2019,eThekwini,KwaZulu-Natal,Licenses and Permits,Revenue - Other,326767934,Metro
2019,eThekwini,KwaZulu-Natal,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,8172544,Metro
2019,eThekwini,KwaZulu-Natal,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2019,eThekwini,KwaZulu-Natal,OPERATING REVENUE,Summary - Revenue,0,Metro
2019,eThekwini,KwaZulu-Natal,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,22442203142,Metro
2019,eThekwini,KwaZulu-Natal,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,22448981142,Metro
2019,eThekwini,KwaZulu-Natal,Other,Expenditure - Operating,0,Metro
2019,eThekwini,KwaZulu-Natal,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2019,eThekwini,KwaZulu-Natal,Other Expenditure,Expenditure - Operating,15629838194,Metro
2019,eThekwini,KwaZulu-Natal,Other Materials,Expenditure - Operating,8435529557,Metro
2019,eThekwini,KwaZulu-Natal,Other Revenue,Revenue - Other,4700173535,Metro
2019,eThekwini,KwaZulu-Natal,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2019,eThekwini,KwaZulu-Natal,Property Rates,Revenue - Property Rates,57752860114,Metro
2019,eThekwini,KwaZulu-Natal,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,441380818,Metro
2019,eThekwini,KwaZulu-Natal,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2019,eThekwini,KwaZulu-Natal,Remuneration Of Councillors,Expenditure - Employee Costs,933972771,Metro
2019,eThekwini,KwaZulu-Natal,Rent Of Facilities And Equipment,Revenue - Other,6314368790,Metro
2019,eThekwini,KwaZulu-Natal,Revaluation Reserve,Reserve - Asset,0,Metro
2019,eThekwini,KwaZulu-Natal,Self-Insurance Reserve,Reserve - Fund,0,Metro
2019,eThekwini,KwaZulu-Natal,Service Charges,Revenue - Service Charges,136886796087,Metro
2019,eThekwini,KwaZulu-Natal,SURPLUS,Summary - Surplus/Deficit,0,Metro
2019,eThekwini,KwaZulu-Natal,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,22442203142,Metro
2019,eThekwini,KwaZulu-Natal,Taxation,Expenditure - Operating,6778000,Metro
2019,eThekwini,KwaZulu-Natal,Total Direct Operating Expenditure,Summary - Expenditure,252509522851,Metro
2019,eThekwini,KwaZulu-Natal,Total Direct Operating Revenue,Summary - Revenue,274958503993,Metro
2019,eThekwini,KwaZulu-Natal,Total Indirect Operating Expenditure,Summary - Expenditure,13722550204,Metro
2019,eThekwini,KwaZulu-Natal,Total Indirect Operating Revenue,Summary - Revenue,13722550204,Metro
2019,eThekwini,KwaZulu-Natal,Total Operating Expenditure,Summary - Expenditure,266232073055,Metro
2019,eThekwini,KwaZulu-Natal,Total Operating Revenue,Summary - Revenue,288681054197,Metro
2019,eThekwini,KwaZulu-Natal,Total Operating Revenue Generated,Other,275446945745,Metro
2019,eThekwini,KwaZulu-Natal,Transfers Recognised - Capital,Other,20259198029,Metro
2019,eThekwini,KwaZulu-Natal,Transfers Recognised - Operating,Other,41520548243,Metro
2019,Mangaung,Free State,Agency Services,Expenditure - Operating,16390014,Metro
2019,Mangaung,Free State,Asset Financing Reserve (Afr),Reserve - Asset,0,Metro
2019,Mangaung,Free State,Bulk Purchases,Expenditure - Operating,15312773396,Metro
2019,Mangaung,Free State,Change To Unappropriated Surplus / (Accumulated Deficit),Summary - Surplus/Deficit,4408573895,Metro
2019,Mangaung,Free State,Collection Costs,Expenditure - Operating,0,Metro
2019,Mangaung,Free State,Contracted Services,Expenditure - Operating,5166358976,Metro
2019,Mangaung,Free State,Contributed Assets,Revenue - Other,2894961,Metro
2019,Mangaung,Free State,Contributions To/(From) Provisions,Expenditure - Operating,0,Metro
2019,Mangaung,Free State,Cross Subsidisation,Expenditure - Internal,0,Metro
2019,Mangaung,Free State,Debt Impairment,Expenditure - Operating,3485342096,Metro
2019,Mangaung,Free State,Depreciation and Asset Impairment,Expenditure - Operating,4510834350,Metro
2019,Mangaung,Free State,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2019,Mangaung,Free State,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2019,Mangaung,Free State,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2019,Mangaung,Free State,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,-82314877,Metro
2019,Mangaung,Free State,Dividends Received,Revenue - Financial,6447,Metro
2019,Mangaung,Free State,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2019,Mangaung,Free State,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,2273345845,Metro
2019,Mangaung,Free State,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,12070562916,Metro
2019,Mangaung,Free State,Fines,Revenue - Other,331116397,Metro
2019,Mangaung,Free State,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,2064449,Metro
2019,Mangaung,Free State,Grants and Subsidies,Expenditure - Transfers,61139589,Metro
2019,Mangaung,Free State,Housing Development Fund,Reserve - Fund,0,Metro
2019,Mangaung,Free State,Interest - Internal Borrowings,Expenditure - Finance Charges,0,Metro
2019,Mangaung,Free State,Interest Earned - External Investments,Revenue - Financial,150002714,Metro
2019,Mangaung,Free State,Interest Earned - Outstanding Debtors,Revenue - Financial,1739605365,Metro
2019,Mangaung,Free State,Interest Expense - External Borrowings,Expenditure - Finance Charges,1001122229,Metro
2019,Mangaung,Free State,Interest Received - Internal Loans,Revenue - Financial,0,Metro
2019,Mangaung,Free State,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2019,Mangaung,Free State,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,0,Metro
2019,Mangaung,Free State,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2019,Mangaung,Free State,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2019,Mangaung,Free State,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2019,Mangaung,Free State,Less Employee Costs Capitalised,Expenditure - Employee Costs,0,Metro
2019,Mangaung,Free State,Less Revenue Foregone,Revenue - Other,0,Metro
2019,Mangaung,Free State,Licenses and Permits,Revenue - Other,1366293,Metro
2019,Mangaung,Free State,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,33338084,Metro
2019,Mangaung,Free State,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2019,Mangaung,Free State,OPERATING REVENUE,Summary - Revenue,0,Metro
2019,Mangaung,Free State,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,4490888772,Metro
2019,Mangaung,Free State,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,4506317814,Metro
2019,Mangaung,Free State,Other,Expenditure - Operating,0,Metro
2019,Mangaung,Free State,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2019,Mangaung,Free State,Other Expenditure,Expenditure - Operating,2820322107,Metro
2019,Mangaung,Free State,Other Materials,Expenditure - Operating,602587917,Metro
2019,Mangaung,Free State,Other Revenue,Revenue - Other,1310052090,Metro
2019,Mangaung,Free State,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2019,Mangaung,Free State,Property Rates,Revenue - Property Rates,8609213378,Metro
2019,Mangaung,Free State,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,0,Metro
2019,Mangaung,Free State,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2019,Mangaung,Free State,Remuneration Of Councillors,Expenditure - Employee Costs,460946834,Metro
2019,Mangaung,Free State,Rent Of Facilities And Equipment,Revenue - Other,226175390,Metro
2019,Mangaung,Free State,Revaluation Reserve,Reserve - Asset,0,Metro
2019,Mangaung,Free State,Self-Insurance Reserve,Reserve - Fund,0,Metro
2019,Mangaung,Free State,Service Charges,Revenue - Service Charges,26252190686,Metro
2019,Mangaung,Free State,SURPLUS,Summary - Surplus/Deficit,0,Metro
2019,Mangaung,Free State,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,4490888772,Metro
2019,Mangaung,Free State,Taxation,Expenditure - Operating,15429042,Metro
2019,Mangaung,Free State,Total Direct Operating Expenditure,Summary - Expenditure,47798674339,Metro
